context_id	word	gold_sense_id	predict_sense_id	positions	context
189	балка	1	3	81-87	можно остановиться как в классическом номере, так и в «эстонском», с деревянными балками, сводчатыми потолками, плетеными ковриками и проч. Сервис этого отеля уже опробовали на
190	балка	1	3	84-88	плед и вздрагивала при всякой молнии, освещавшей небо, при всяком треске валившихся балок. По всей деревне господствовало величайшее смятение: рыдание, стоны, крики нескольких десятков голосов
191	балка	1	1	108-112	математических моделей. Например, в кораблестроении трёхмерный корпус судна рассматривают в виде одномерной балки, для которой уже давно существуют методики расчёта. В случае с ОБПС эти
192	балка	1	4	95-99	автотранспорта по мосту: дают возможность грузовикам быстро отвозить поднятые из воды бетонные балки. С моста хорошо видно, как широко разлилась река. Кажется, что маленькие дома
193	балка	1	2	80-84	, ЗПУ и пулемета стрелять по фюзеляжу гораздо сподручнее, чем в узкую хвостовую балку. По опыту афганской войны, войн в Анголе, Конго, на Ближнем Востоке из
194	балка	1	2	88-92	одно здание – полуразрушенный погреб-ледник. Из-за таяния снега и грунтовых вод несущие балки исторического сооружения серьезно повредились. Когда компания-застройщик ООО «Лес-Форум» начала возводить
195	балка	1	1	59-63	и к первому концу балки E 2 ; * AddBeamE 2 E 1 -- Добавить балку ко второму концу балки E 1 и к первому концу балки E
196	балка	1	3	79-83	опытный, как другие, чуть-чуть взял руля не туда, заднее колесо заскользило по балке, и грузовик провалился, повиснув карданом на одной из балок и, по счастью,
197	балка	1	1	79-83	Whelen HHS 2200, 50 динамиков-громкоговорителей той же фирмы и 25 светодиодных балок(оснащение не менее 16 светомодулей). Мигалки далеко не простые. К примеру, они
198	балка	1	3	82-86	угла в угол косо протянута труба. Нары завалены пальто и телогрейками. Прогнившие балки оклеены цветными фотографиями из журналов. На тумбочках громоздится немытая посуда. Мы скинули
199	балка	1	1	122-127	размещения небольшой спортивной сумки. Пространство багажного отделения несколько ограничено расположенной поперек кузова балкой жесткости. Однако его вполне хватит для повседневной жизни, не связанной с перевозкой
200	балка	1	3	84-88	стоит смерти и предательства!» -- воскликнул Ян. Он метнул нож, который воткнулся в балку за спиной отца: «Ты хотел этой смерти? Ответь. Но прежде хорошенько подумай»
201	балка	1	3	71-75	подошли к нашему причалу. Я вытащил цепь и, обмотав ее вокруг железной балки, повесил замок. Проверив, хорошо ли он закрыт, я аккуратно положил ключ в
202	балка	1	3	75-81	комнату. Что это была за комната! Крошечные окна, низкий, кривой потолок с балками внутрь, известковые стены, синие от сырости, узенькая железная кровать и стол с
203	балка	1	4	87-91	собралось очень много. Весной текущего года было обращено внимание на плохое состояние балок на колокольне Ивана Великого, на которых висят колокола, в так называемой Филаретовой
204	балка	1	3	97-102	изображением. И я увидела мужа, лежащего среди какого-то хлама, придавленного тяжелой деревянной балкой. Он постанывал и слабо шевелил ладонями.
205	балка	1	1	110-114	и опыте внедрения системы каркасного строительства выступил директор БелНИИСа -- Александр Иванович Мордич. --Балка, она и в Африке -- балка железобетонная, -- начал свое выступление с шутки Александр
206	балка	1	3	73-78	. Со стен свисали пучки трав, связки лука, перца и чеснока. К потолочным балкам подвешены были чучела странных зверей, из которых Жихарь мог узнать (и то
207	балка	1	1	83-87	100% по сравнению с предыдущей моделью. В задней части автомобиля были установлены балки большего объема для защиты салона. Две подушки безопасности наполняются в два этапа,
208	балка	1	1	100-104	промежутка шириной 18 см. измельченным шлаком. Перекрытие горизонтальное. Оно состоит из деревянных балок... По ним доска толщиной два дюйма, подготовка из тощего бетона с приданием
209	балка	1	1	122-126	-параметрическая оптимизация ; * решением является балочная конструкция ; * необходима минимизация весов рёбер ( или масс балок);
210	балка	1	3	88-92	пламени при 100 градусах. Есть обувь с невминаемыми носками. Упала, допустим, пожарному балка на ногу, нога осталась целой. И шлем теперь напоминает персональный компьютер - оснащен
211	балка	1	3	80-84	и годовалая девочка висели рядком, веревки были привязаны к специально вбитым в балку крюкам. Только девочка, видимо, из-за малого веса, была еще жива. Врачи потом
212	балка	1	1	97-101	есть несколько признаков, на которые стоит обратить особое внимание. Срубленная винтом хвостовая балка говорит о том, что машина попала в сверхэкстремальную ситуацию, двигатели и винты
213	балка	1	3	89-93	запущенным. Он не нашел возможным прикрепить к потолку дуговые лампы вследствие ветхости балок. Дессей полагает, что теперь приток свежего воздуха ускорил процесс гниения. *** Бухарест, 3
214	балка	1	3	72-76	туеске -- крупную, как битое стекло, соль. А у потолка, в привязанном к балке мешочке, оказалась окаменевшая мука, спрятанная от мышей. Но это потом, потом… А
215	балка	1	2	93-97	юбилейном, 30-м саммите Россия-ЕС. Рождественские базары, многоярусная елка из металлических балок(по словам местных жителей, «толерантная уступка мусульманам»), стайки отдыхающих школяров и моросящий
216	балка	1	3	82-86	дерево. Оно повсюду: пол - из массива тика. Под потолком - квадраты из деревянных балок. Диван, кресла и стулья красного дерева. Большой обеденный стол из модного сейчас
217	балка	1	3	104-108	огромном полутемном зале. Высокие кирпичные арки. Контрфорсы. Мощные, почерневшие от времени деревянные балки. Золотистая пыль в узком оранжевом солнечном луче. -- Эффектно! -- говорю я. -- Похоже
218	балка	1	3	88-92	влажной земле. Больше терпеть было невозможно: дьякон закричал и, прыгая через какие-то балки, печи, кирпичи, кинулся сквозь перелыгинский дом. Слышно было, как сзади падал и
219	балка	1	3	91-95	(«exit'а» -- точки, откуда делают прыжок) бэйсерам выделили две отметки. Первая -- длинная балка на высоте 365 метров, которая выступает над рестораном «Седьмое небо». Она похожа
220	балка	1	1	100-104	института. Еще будучи студентом, принимал активное участие в расчетах армированных конструкций опор,балок и плит. В 1932 году спроектировал вокзал в Новосибирске. В 1930-е
221	балка	1	3	91-95	, что уши кролика связывали крепкой веревкой. Второй конец этой веревки перекидывали через балку под потолком, кролика слегка подтягивали и, вручив ему второй конец веревки, отпускали.
222	балка	2	4	79-83	не страшно. Теперь все -- сказка. Баба-Яга в горах... Волчье логово В Глубокую балку пойти -- за топливом?.. Там стены -- глубокой чашей, небо там -- сине-сине. Кусты
223	балка	2	4	82-86	на обозной повозке, я приближался к своей батарее, расположенной где-то в степной балке. Вокруг ни одного деревца. Ровная сухая степь, милая моему сердцу. Вдруг послышался
224	балка	2	4	78-82	желтую, в кровяных узорах дубленку белокурого. До вечера за бугром в терновой балке погромыхивали выстрелы. В станице побитой собакой, приниженно лежала тишина. Уже заголубели сумерки,
225	балка	2	2	79-83	2003 году часть асбестовых отходов была вывезена на полигон ТБО в Первомайской балке. По некоторым данным основной объем асбеста до сих пор хранится на Северной
226	балка	2	4	79-83	поля: земля черная молча лежала. Дули ветры по межам, по невидимому кустарнику балок, по щебнистым пустырям там, где раньше были хутора, скошенные снарядами по дорогам,
227	балка	2	3	83-88	цепи по направлению выстрелов. Цепь стояла на опушке леса перед спускающейся голой балкой. Ветер тянул на лес, и не только спуск балки, но и та
228	балка	2	4	84-88	под индивидуальное строительство. «У меня перед вами долг. Нужно решить по «Золотой балке» вопрос землеотвода. Я сам это предложил и буду отстаивать. Это совершенно в
229	балка	2	4	75-79	сошелся, до сих пор на Руси предостаточно и ведьминых владений - яров, рощ,балок, хребтов... Шайтаны, дьяволы, злые духи и другие, местные представители той же нечистой
230	балка	2	4	54-58	через два часа в Ялте, а теперь я через два часа... в балке, если не добыл пропуска! А если я добуду пропуск, я очень чего-то
231	балка	2	2	100-104	фарватер бухты постепенно заиливается. Регулярный отвал крупных фракций щебня в районе Васильевской балки в декабре прошлого года привел к мощному оползню – под грудой камней оказался
232	балка	2	2	84-88	естественных участка. Ближайший тыл позиции, балка Мокрая Мечетка с лежащими на дне балки селами Городище и Уваровка, давал надежное укрытие от огня, но не был
233	балка	2	4	65-69	пасеке. -- Да есть ли еще пасека? -- усомнился он, уже подходя к балке. Но пасека была. И душистое сено было, лежало копною. И, как всегда,
234	балка	2	2	79-83	межевых столба весною этого года перенесены в Калиновом Углу по обеим сторонам балки? Твои честные колхозники перенесли их, спрямили линию границы и оттяпали у нас
235	балка	2	2	71-75	гск румын, 5, 6 и 8 кавбригад румын продолжал контратаки в направлении Балки, Нв. Успеновка и Елизаветовка. Попытка противника силою до пп перейти в контратаку
236	балка	2	4	87-91	числом отношение пройденного пути к остающемуся. Но вот коляска выбралась из последней балки и наконец взъехала на почтовый большак, по которому до города оставалось не
237	балка	2	2	99-103	, продолжая удерживать Павлоград. Штаб группы -- Павлоград. 15 сд занимала рубеж обороны Цыгановка,балка Московска, балка Вошивая, (иск.) Троицкое. 136 сд оборонялась на прежнем рубеже. 261
238	балка	2	4	69-73	и грибами. Этого в лесу вдоволь. Пять дней Татьяна Мирных ночевала в балке и ждала помощи. Она оказалась очень находчивой: обложила сухое дерево ветками, чтобы
239	балка	2	4	78-82	быть сам Шамиль. Партия спустилась под гору и показалась на вершине ближайшей балки справа и стала спускаться вниз. Маленький генерал в теплом черном сюртуке и
240	балка	2	4	61-65	в машину, хозяйка убежала в дом, а немцы, свернув на съезд в балку, поехали в жандармерию. Ребята перетаскали мешки в клуб и спрятали в подвал.
241	балка	2	1	85-89	наклонов поверхности склона и края динамической мульды; 2) при подработке оврага или балки в направлении перпендикулярном тальвегу, следует выбирать направление движения забоя в плане таким
242	балка	2	3	92-97	, потревоженного нашим ранним бегом, и видом длинных голубых теней, теряющихся в неглубоких балках. К обеду, разгоряченные и уставшие, мы забились в Левушкин домик, топили печь
243	балка	2	3	85-89	мимо земляных подвалов, где хранился керосин, к конторе, стоявшей подальше, у самой «балки», на спуске к берегу. Солнце пекло. Он был весь одет в парусину;
244	балка	2	4	79-83	была каждая минута. Грозила степная весенняя распутица; в каждом ярке и каждой балке-- шумные потоки снеговой воды. Черная оголенная дорога резала лошадей. По заморозку-утреннику
245	балка	2	4	77-81	глубока, что, отбежав триста-четыреста шагов, девушки не могли уже видеть ни балки, ни реки, ни леса -- степь поглотила все.
246	балка	2	4	70-74	Выскакиваю чуть вверх по склону, выглядываю из воронки и вижу: по дну балки к пещере идет вода. С утробным рокотом по камням, сгребая по пути
247	балка	2	4	72-76	зная для чего полез в карман за кисетом. Петька стремительно скатился в балку, Григорий за ним. Странно путаются непослушные ноги, бег черепаший, а сердце колется
248	балка	2	4	72-76	затяжной весне. - Снег таял постепенно и уходил не по замерзшей земле в балки, а в почву, - пояснили специалисты. - В результате к апрелю мы пришли к
249	балка	2	4	79-83	не смогли растащить завал. Напомним: две недели назад, кроме того, в верховьях балки произошел пожар, сгорели гектары можжевельника и фисташки. Саму балку, пишет газета, заваливают
250	балка	2	3	71-75	. -- И капканы на него ставили . И машину подломали , вверх торманом в балку летел . Спасибо , Бог спас . И поджигали ... -- Вас ? -- А кого
251	балка	2	2	78-82	», к юго-западу от бывшего имения «Грезы» в зарослях кустарника и деревьев, в балке, немецкие палачи устроили два колодца смерти... Согласно данным гидрогеологических изысканий и свидетельских
252	балка	2	4	78-82	и почуял усталость. Позади лежала бессонная ночь, просило тело покоя. В устье балки, чуть поднявшись на взгорок, в тени Тимофей лег отдохнуть. И заснул. Проснулся
253	балка	2	2	74-78	, ныряли, казалось, над краем света. Вблизи же, перед высотой и по скатам балок, медленным широким полукольцом танки все теснее охватывали берег. Слева моста не было
254	балка	2	4	92-98	кухня, сараи, соседние дома. Вставало зарево, освещая склоны холмов, изрезанные падинами да балками. В неверном свете они казались бездонными. Хутор горел. На другой день Тимофей
255	балка	2	2	75-80	За высотой, на южном берегу реки, левее станицы, на том пространстве перед балкой, вчера отрезанном немцами, где недавно ожили несколько орудий, несколько противотанковых ружей и
256	балка	2	4	72-77	?! Свои соки!.. Вылизывала из камня. Всю ночь всей семьею искали они по балкам, по лесным чащам.
257	балка	2	2	90-95	на ОП в противотанковой и противопехотной готовности. Не допускать скопления артиллерии в балках, ущельях, на переправах, являясь мишенью для мелких групп танков и автоматчиков благодаря
258	балка	2	4	67-71	кожей, что ли. -- Потом Некульев и Арина шли в степь, спускались в балку, где наверху склоняли головы солнц подсолнухов, а внизу пересвистывались и замирали неподвижно,
259	балка	2	3	82-86	. Наконец полицейского не стало видно: за домом Шевцовых начинался крутой спуск к балке. Только вспышки рассеянного отраженного света вдали говорили о том, что «полицай» по-прежнему
628	вид	1	3	87-90	смешения с Raffaello. Однако судебный спор «Ландрина» с Роспатентом по охране внешнего вида Raffaello продолжается. Группа Ferrero открыла московское представительство в 1995 году, а свою
629	вид	1	3	92-94	дизельным двигателем и другими современными механизмами, не оставили без внимания и внешний вид. Как лучше украсить грузовой автомобиль, не нарушая технической целесообразности? Решили поставить на
630	вид	1	2	78-80	углубляются немцы в нашу страну, тем опаснее становится ихх положение. Я имел вид ученика, державшего трудный экзамен перед ареопагом строгих профессоров. Только добродушный толстяк Жоффр
631	вид	1	2	96-98	- Остафьев отвечал с расстановкой, тоже, как и господин Голядкин, наблюдая немного таинственный вид, подергивая немного бровями, смотря в землю, стараясь попасть в надлежащий тон и,
632	вид	1	3	100-102	из методов определения координат этой точки. Параметрическое уравнение прямой линии имеет следующий вид: <formula>, где X, Y, Z -- координаты точки на прямой; K i -- коэффициент
633	вид	1	4	81-83	это время множество сильных и новых ощущений. Природа Кавказа и Азиатской Турции;вид убитых и раненых; затруднения и усталость походной жизни; возможность опасности, которую Пушкин
634	вид	1	4	100-102	появится напоминание родителям следить за играющими детьми. Само оборудование площадок изменит свой вид. Боковые опоры качелей снабдят дополнительными конструкциями, чтобы дети не засовывали туда голову
635	вид	1	2	65-69	Маринетти. Маринетти явился ко мне с газетой н руках и с грозным видом. Он спрашивал:
636	вид	1	2	108-111	Артюшка, вдохновляясь собственной фантазией, вызванной желанием представить жизнь арапчонка в самом ужасном виде. -- Не разбирал, анафема, что перед им безответный мальчонка, хоть и негра... У
637	вид	1	2	99-102	дома. Его фигурке типичного французского буржуа с козлиной бородкой это переодевание воинственного вида не придавало, но зато пришлось по вкусу французским солдатам: народ они опасный
638	вид	1	2	95-98	, сложившихся обстоятельств. Как я теперь буду оправдываться перед Коляном за потерю товарного вида машины, за унизительную пробежку в тапочках, за все наши наивные приготовления? Его «
639	вид	1	4	79-83	хозяйственных построек в поселении не только веселили глаз, но и радовали душу видом обихоженного человеческого жилья. И ещё несколько забытых понятий и названий Матица, матница,
640	вид	1	4	66-68	от мышей они со всех сторон были обрезаны косою, что придавало им вид особенной правильности. Рядом со скирдами виднелся стожок сена, тщательно покрытый соломой и
641	вид	1	2	91-93	РАЦИОНАЛЬНАЯ ПСИХОТЕРАПИЯ Первое, что бросается в глаза при входе в корпус, — «гражданский»вид Вагнера. Вместо спортивного костюма на бразильце – джинсы и куртка. Судя по всему,
642	вид	1	2	82-84	в изнеможении откинулась на спинку дивана. Силы, казалось, оставили ее; она имела вид восковой фигуры, с полузакрытыми, потухшими глазами. Само собою разумеется, что эта дама
643	вид	1	2	89-91	, неопределенного цвета пиджак, натянутая на брови кепка... И, как бы дополняя нелюдимый вид, из-под полы пиджака выглядывает финка в кожаных ножнах. Финка для Дубинина не
644	вид	1	2	92-95	безошибочно можно было заключить не столько по нарядному платью, сколько по величественному виду и осанке, и, подойдя к бричке, спросил: «Кто здесь?» -- «Дозволь прежде сойти
