	context_id	word	gold_sense_id	predict_sense_id	positions	context
71	212	балка	1	1	83-87	100% по сравнению с предыдущей моделью. В задней части автомобиля были установлены балки большего объема для защиты салона. Две подушки безопасности наполняются в два этапа,
72	213	балка	1	1	69-73	. Давай-ка сядем, и я расскажу тебе сказочку... Я усаживаюсь на краю балки, сажаю Жаднюху на колени и тихо глажу. Она начинает заводить глазки. ...Ну,
73	214	балка	1	1	100-104	промежутка шириной 18 см. измельченным шлаком. Перекрытие горизонтальное. Оно состоит из деревянных балок... По ним доска толщиной два дюйма, подготовка из тощего бетона с приданием
74	215	балка	1	1	122-126	-параметрическая оптимизация ; * решением является балочная конструкция ; * необходима минимизация весов рёбер ( или масс балок);
75	216	балка	1	1	88-92	пламени при 100 градусах. Есть обувь с невминаемыми носками. Упала, допустим, пожарному балка на ногу, нога осталась целой. И шлем теперь напоминает персональный компьютер - оснащен
76	217	балка	1	1	80-84	и годовалая девочка висели рядком, веревки были привязаны к специально вбитым в балку крюкам. Только девочка, видимо, из-за малого веса, была еще жива. Врачи потом
77	218	балка	1	1	97-101	есть несколько признаков, на которые стоит обратить особое внимание. Срубленная винтом хвостовая балка говорит о том, что машина попала в сверхэкстремальную ситуацию, двигатели и винты
78	219	балка	1	1	89-93	запущенным. Он не нашел возможным прикрепить к потолку дуговые лампы вследствие ветхости балок. Дессей полагает, что теперь приток свежего воздуха ускорил процесс гниения. *** Бухарест, 3
79	220	балка	1	1	72-76	туеске -- крупную, как битое стекло, соль. А у потолка, в привязанном к балке мешочке, оказалась окаменевшая мука, спрятанная от мышей. Но это потом, потом… А
80	221	балка	1	1	93-97	юбилейном, 30-м саммите Россия-ЕС. Рождественские базары, многоярусная елка из металлических балок(по словам местных жителей, «толерантная уступка мусульманам»), стайки отдыхающих школяров и моросящий
81	222	балка	1	1	82-86	дерево. Оно повсюду: пол - из массива тика. Под потолком - квадраты из деревянных балок. Диван, кресла и стулья красного дерева. Большой обеденный стол из модного сейчас
82	223	балка	1	1	104-108	огромном полутемном зале. Высокие кирпичные арки. Контрфорсы. Мощные, почерневшие от времени деревянные балки. Золотистая пыль в узком оранжевом солнечном луче. -- Эффектно! -- говорю я. -- Похоже
83	224	балка	1	1	88-92	влажной земле. Больше терпеть было невозможно: дьякон закричал и, прыгая через какие-то балки, печи, кирпичи, кинулся сквозь перелыгинский дом. Слышно было, как сзади падал и
84	225	балка	1	1	91-95	(«exit'а» -- точки, откуда делают прыжок) бэйсерам выделили две отметки. Первая -- длинная балка на высоте 365 метров, которая выступает над рестораном «Седьмое небо». Она похожа
85	226	балка	1	1	100-104	института. Еще будучи студентом, принимал активное участие в расчетах армированных конструкций опор,балок и плит. В 1932 году спроектировал вокзал в Новосибирске. В 1930-е
86	227	балка	1	1	91-95	, что уши кролика связывали крепкой веревкой. Второй конец этой веревки перекидывали через балку под потолком, кролика слегка подтягивали и, вручив ему второй конец веревки, отпускали.
87	228	балка	1	1	87-92	», тут уже не независимая, а более тривиальная -- с двумя рычагами, связанными упругой балкой. Тем не менее и в рамках стандартной схемы можно найти много возможностей
88	229	балка	2	1	70-74	Тигровой Балке / Таджикистан В Африке я никогда не был, но в Тигровой Балке перед нами предстала настоящая саванна. Жирафов здесь не было видно, но если
89	230	балка	2	1	79-83	не страшно. Теперь все -- сказка. Баба-Яга в горах... Волчье логово В Глубокую балку пойти -- за топливом?.. Там стены -- глубокой чашей, небо там -- сине-сине. Кусты
90	231	балка	2	1	82-86	на обозной повозке, я приближался к своей батарее, расположенной где-то в степной балке. Вокруг ни одного деревца. Ровная сухая степь, милая моему сердцу. Вдруг послышался
91	232	балка	2	1	80-84	, которые приводят советских людей к подвигу, на этот раз к трудовому. Терновая Балка-- горняцкий поселок, о людях которого рассказывается в романе. В центре повествования -- бригада
92	233	балка	2	1	78-82	желтую, в кровяных узорах дубленку белокурого. До вечера за бугром в терновой балке погромыхивали выстрелы. В станице побитой собакой, приниженно лежала тишина. Уже заголубели сумерки,
93	234	балка	2	1	79-83	2003 году часть асбестовых отходов была вывезена на полигон ТБО в Первомайской балке. По некоторым данным основной объем асбеста до сих пор хранится на Северной
94	235	балка	2	1	85-89	последнего надеясь найти уцелевших. Вчера были обнаружены тела 20 погибших в Широкой Балке. Двое туристов погибли в районе поселка Абрау-Дюрсо. Одна из самых страшных находок -
95	236	балка	2	1	79-83	поля: земля черная молча лежала. Дули ветры по межам, по невидимому кустарнику балок, по щебнистым пустырям там, где раньше были хутора, скошенные снарядами по дорогам,
96	237	балка	2	1	83-88	цепи по направлению выстрелов. Цепь стояла на опушке леса перед спускающейся голой балкой. Ветер тянул на лес, и не только спуск балки, но и та
97	238	балка	2	1	84-88	под индивидуальное строительство. «У меня перед вами долг. Нужно решить по «Золотой балке» вопрос землеотвода. Я сам это предложил и буду отстаивать. Это совершенно в
98	239	балка	2	1	75-79	сошелся, до сих пор на Руси предостаточно и ведьминых владений - яров, рощ,балок, хребтов... Шайтаны, дьяволы, злые духи и другие, местные представители той же нечистой
99	240	балка	2	1	54-58	через два часа в Ялте, а теперь я через два часа... в балке, если не добыл пропуска! А если я добуду пропуск, я очень чего-то
100	241	балка	2	1	100-104	фарватер бухты постепенно заиливается. Регулярный отвал крупных фракций щебня в районе Васильевской балки в декабре прошлого года привел к мощному оползню – под грудой камней оказался
101	242	балка	2	1	70-74	нового рубежа. По выходе на новый рубеж иметь боковой отряд на рубеже Балка Сухая, хут. Каховский и стык дорог 2 км южнее, перехватить все дороги,
102	243	балка	2	1	84-88	естественных участка. Ближайший тыл позиции, балка Мокрая Мечетка с лежащими на дне балки селами Городище и Уваровка, давал надежное укрытие от огня, но не был
103	244	балка	2	1	65-69	пасеке. -- Да есть ли еще пасека? -- усомнился он, уже подходя к балке. Но пасека была. И душистое сено было, лежало копною. И, как всегда,
104	245	балка	2	1	79-83	межевых столба весною этого года перенесены в Калиновом Углу по обеим сторонам балки? Твои честные колхозники перенесли их, спрямили линию границы и оттяпали у нас
105	246	балка	2	1	69-73	первого камня в основание храма в честь Святого Духа в селе Бурлачья балка Овидиопольского района Одесской области. После завершения богослужения митрополит Агафангел обратился к верующим
106	247	балка	2	1	71-75	гск румын, 5, 6 и 8 кавбригад румын продолжал контратаки в направлении Балки, Нв. Успеновка и Елизаветовка. Попытка противника силою до пп перейти в контратаку
107	248	балка	2	1	87-91	числом отношение пройденного пути к остающемуся. Но вот коляска выбралась из последней балки и наконец взъехала на почтовый большак, по которому до города оставалось не
108	249	балка	2	1	99-103	, продолжая удерживать Павлоград. Штаб группы -- Павлоград. 15 сд занимала рубеж обороны Цыгановка,балка Московска, балка Вошивая, (иск.) Троицкое. 136 сд оборонялась на прежнем рубеже. 261
109	250	балка	2	1	69-73	и грибами. Этого в лесу вдоволь. Пять дней Татьяна Мирных ночевала в балке и ждала помощи. Она оказалась очень находчивой: обложила сухое дерево ветками, чтобы
110	251	балка	2	1	92-96	: «Дядя-бяка не разрешает нам купаться...» В понедельник санэпидемстанция провела в Широкой Балке обработку: берег и ошметки турбаз посыпали хлором, все отдыхавшие там должны пройти
111	252	балка	2	1	78-82	быть сам Шамиль. Партия спустилась под гору и показалась на вершине ближайшей балки справа и стала спускаться вниз. Маленький генерал в теплом черном сюртуке и
112	253	балка	2	1	61-65	в машину, хозяйка убежала в дом, а немцы, свернув на съезд в балку, поехали в жандармерию. Ребята перетаскали мешки в клуб и спрятали в подвал.
113	254	балка	2	1	67-71	, спроти базара, где и суд народный. А где ялик строился? На Сухой Балке. Каким же это, говорит, образом люди через весь город доски тащили и
114	255	балка	2	1	85-89	наклонов поверхности склона и края динамической мульды; 2) при подработке оврага или балки в направлении перпендикулярном тальвегу, следует выбирать направление движения забоя в плане таким
115	256	балка	2	1	92-97	, потревоженного нашим ранним бегом, и видом длинных голубых теней, теряющихся в неглубоких балках. К обеду, разгоряченные и уставшие, мы забились в Левушкин домик, топили печь
116	257	балка	2	1	85-89	мимо земляных подвалов, где хранился керосин, к конторе, стоявшей подальше, у самой «балки», на спуске к берегу. Солнце пекло. Он был весь одет в парусину;
117	258	балка	2	1	78-82	свалился в плоский штопор. Самолет ТУ‑154М упал близ населенного пункта Сухая Балка неподалеку от Донецка. На борту самолета находились 170 человек (160 пассажиров и
118	259	балка	2	1	97-101	низу Карантинной балки -- лодочник был персиянин и сочувствовал. Самойло вмешался. -- Когда есть балка, глупо ставить людей внизу. Вы их разместите у верхнего конца: сверху вниз
119	260	балка	2	1	79-83	была каждая минута. Грозила степная весенняя распутица; в каждом ярке и каждой балке-- шумные потоки снеговой воды. Черная оголенная дорога резала лошадей. По заморозку-утреннику
120	261	балка	2	1	75-79	стал лепить листовки по фасаду и вдруг услышал шаги полицейского снизу, от балки. Олег обошел здание и спрятался с той стороны его. Шаги полицейского становились
121	262	балка	2	1	77-81	глубока, что, отбежав триста-четыреста шагов, девушки не могли уже видеть ни балки, ни реки, ни леса -- степь поглотила все.
122	263	балка	2	1	88-92	17,09%. Evraz намерен приобрести 99,25% акций ОАО «Горно-обогатительный комбинат «Сухая балка» (производственная мощность — 3,75 млн т аглоруды в год), 95,57% акций
123	264	балка	2	1	70-74	Выскакиваю чуть вверх по склону, выглядываю из воронки и вижу: по дну балки к пещере идет вода. С утробным рокотом по камням, сгребая по пути
124	265	балка	2	1	72-76	зная для чего полез в карман за кисетом. Петька стремительно скатился в балку, Григорий за ним. Странно путаются непослушные ноги, бег черепаший, а сердце колется
125	266	балка	2	1	72-76	затяжной весне. - Снег таял постепенно и уходил не по замерзшей земле в балки, а в почву, - пояснили специалисты. - В результате к апрелю мы пришли к
126	267	балка	2	1	79-83	не смогли растащить завал. Напомним: две недели назад, кроме того, в верховьях балки произошел пожар, сгорели гектары можжевельника и фисташки. Саму балку, пишет газета, заваливают
127	268	балка	2	1	71-75	. -- И капканы на него ставили . И машину подломали , вверх торманом в балку летел . Спасибо , Бог спас . И поджигали ... -- Вас ? -- А кого
128	269	балка	2	1	78-82	», к юго-западу от бывшего имения «Грезы» в зарослях кустарника и деревьев, в балке, немецкие палачи устроили два колодца смерти... Согласно данным гидрогеологических изысканий и свидетельских
129	270	балка	2	1	105-109	с требованием немедленно выделить участок для строительства канализационно-насосной станции в Инженерной балке. Об этом лидер организации Кирилл Радионов заявил на пресс-конференции в Севастополе. Намерения
130	271	балка	2	1	74-78	, ныряли, казалось, над краем света. Вблизи же, перед высотой и по скатам балок, медленным широким полукольцом танки все теснее охватывали берег. Слева моста не было
131	272	балка	2	1	92-98	кухня, сараи, соседние дома. Вставало зарево, освещая склоны холмов, изрезанные падинами да балками. В неверном свете они казались бездонными. Хутор горел. На другой день Тимофей
132	273	балка	2	1	75-80	За высотой, на южном берегу реки, левее станицы, на том пространстве перед балкой, вчера отрезанном немцами, где недавно ожили несколько орудий, несколько противотанковых ружей и
133	274	балка	2	1	75-79	дружину; одну из них решили поместить у лодочника в самом низу Карантинной балки-- лодочник был персиянин и сочувствовал. Самойло вмешался. -- Когда есть балка, глупо ставить
134	275	балка	2	1	91-95	и безрезультатно допрашивали киргиза, захваченного в степи. Стало известным, что у Шильной Балки-- селения в нескольких десятках верст -- пошаливают казаки и чуть ли не заняли
